parents,husband,wife,husband_id,wife_id,child_name,child_sex,child_order,epic,source,comments,row_type,historicity,family_id
Jesse and wife (unnamed),Jesse,unknown,hebrew_bible::jesse,,Eliab,male,1,hebrew_bible,1 Samuel 16:10-11; 17:12; 1 Chronicles 2:13-16,David was youngest,spouse_unnamed,legendary,
Jesse and wife (unnamed),Jesse,unknown,hebrew_bible::jesse,,Abinadab,male,2,hebrew_bible,1 Samuel 16:10-11; 17:12; 1 Chronicles 2:13-16,David was youngest,spouse_unnamed,legendary,
Jesse and wife (unnamed),Jesse,unknown,hebrew_bible::jesse,,Shammah,male,3,hebrew_bible,1 Samuel 16:10-11; 17:12; 1 Chronicles 2:13-16,David was youngest,spouse_unnamed,legendary,
Jesse and wife (unnamed),Jesse,unknown,hebrew_bible::jesse,,Nethanel,male,4,hebrew_bible,1 Samuel 16:10-11; 17:12; 1 Chronicles 2:13-16,David was youngest,spouse_unnamed,legendary,
Jesse and wife (unnamed),Jesse,unknown,hebrew_bible::jesse,,Raddai,male,5,hebrew_bible,1 Samuel 16:10-11; 17:12; 1 Chronicles 2:13-16,David was youngest,spouse_unnamed,legendary,
Jesse and wife (unnamed),Jesse,unknown,hebrew_bible::jesse,,Ozem,male,6,hebrew_bible,1 Samuel 16:10-11; 17:12; 1 Chronicles 2:13-16,David was youngest,spouse_unnamed,legendary,
Jesse and wife (unnamed),Jesse,unknown,hebrew_bible::jesse,,David,male,7,hebrew_bible,1 Samuel 16:10-11; 17:12; 1 Chronicles 2:13-16,David was youngest,spouse_unnamed,legendary,
Jesse and wife (unnamed),Jesse,unknown,hebrew_bible::jesse,,unnamed,male,8,hebrew_bible,1 Samuel 16:10-11; 17:12; 1 Chronicles 2:13-16,David was youngest,spouse_unnamed,legendary,
Jesse and wife (unnamed),Jesse,unknown,hebrew_bible::jesse,,Zeruiah,female,9,hebrew_bible,1 Samuel 16:10-11; 17:12; 1 Chronicles 2:13-16,David was youngest,spouse_unnamed,legendary,
Jesse and wife (unnamed),Jesse,unknown,hebrew_bible::jesse,,Abigail,female,10,hebrew_bible,1 Samuel 16:10-11; 17:12; 1 Chronicles 2:13-16,David was youngest,spouse_unnamed,legendary,
Job and wife (unnamed),Job,unknown,hebrew_bible::job,,unnamed (7 sons in first family; 7 more in second),male,1,hebrew_bible,Job 1:2; 42:13-15,first 10 children killed; God restores 7+3 more,spouse_unnamed,legendary,
Job and wife (unnamed),Job,unknown,hebrew_bible::job,,,male,2,hebrew_bible,Job 1:2; 42:13-15,first 10 children killed; God restores 7+3 more,spouse_unnamed,legendary,
Job and wife (unnamed),Job,unknown,hebrew_bible::job,,,male,3,hebrew_bible,Job 1:2; 42:13-15,first 10 children killed; God restores 7+3 more,spouse_unnamed,legendary,
Job and wife (unnamed),Job,unknown,hebrew_bible::job,,,male,4,hebrew_bible,Job 1:2; 42:13-15,first 10 children killed; God restores 7+3 more,spouse_unnamed,legendary,
Job and wife (unnamed),Job,unknown,hebrew_bible::job,,,male,5,hebrew_bible,Job 1:2; 42:13-15,first 10 children killed; God restores 7+3 more,spouse_unnamed,legendary,
Job and wife (unnamed),Job,unknown,hebrew_bible::job,,,male,6,hebrew_bible,Job 1:2; 42:13-15,first 10 children killed; God restores 7+3 more,spouse_unnamed,legendary,
Job and wife (unnamed),Job,unknown,hebrew_bible::job,,,male,7,hebrew_bible,Job 1:2; 42:13-15,first 10 children killed; God restores 7+3 more,spouse_unnamed,legendary,
Job and wife (unnamed),Job,unknown,hebrew_bible::job,,Jemimah,female,8,hebrew_bible,Job 1:2; 42:13-15,first 10 children killed; God restores 7+3 more,spouse_unnamed,legendary,
Job and wife (unnamed),Job,unknown,hebrew_bible::job,,Keziah,female,9,hebrew_bible,Job 1:2; 42:13-15,first 10 children killed; God restores 7+3 more,spouse_unnamed,legendary,
Job and wife (unnamed),Job,unknown,hebrew_bible::job,,Keren-Happuch (2nd family named),female,10,hebrew_bible,Job 1:2; 42:13-15,first 10 children killed; God restores 7+3 more,spouse_unnamed,legendary,
Jonathan (son of Saul),Jonathan,unknown,hebrew_bible::jonathan,,Mephibosheth (Merib-baal),male,1,hebrew_bible,2 Samuel 4:4; 9:3-12; 1 Chronicles 8:34,lame from age 5; protected by David,couple,legendary,
Joseph and Asenath,Joseph,Asenath,hebrew_bible::joseph,hebrew_bible::asenath,Manasseh,male,1,hebrew_bible,Genesis 41:50-52; 46:20,only 2 sons named in Genesis,couple,legendary,
Joseph and Asenath,Joseph,Asenath,hebrew_bible::joseph,hebrew_bible::asenath,Ephraim,male,2,hebrew_bible,Genesis 41:50-52; 46:20,only 2 sons named in Genesis,couple,legendary,
Josiah and Hamutal,Josiah,Hamutal,hebrew_bible::josiah,hebrew_bible::hamutal,Jehoahaz,male,1,hebrew_bible,2 Kings 23:31; 24:18; 1 Chronicles 3:15,Hamutal daughter of Jeremiah of Libnah,couple,legendary,
Josiah and Hamutal,Josiah,Hamutal,hebrew_bible::josiah,hebrew_bible::hamutal,Zedekiah,male,2,hebrew_bible,2 Kings 23:31; 24:18; 1 Chronicles 3:15,Hamutal daughter of Jeremiah of Libnah,couple,legendary,
Josiah and Zebidah,Josiah,Zebidah,hebrew_bible::josiah,hebrew_bible::zebidah,Jehoiakim,male,1,hebrew_bible,2 Kings 23:36; 1 Chronicles 3:15,Zebidah daughter of Pedaiah of Rumah,couple,legendary,
Judah (first wife),Judah,unknown,hebrew_bible::judah,,Er,male,1,hebrew_bible,Genesis 38:1-5,Er and Onan killed by God,couple,legendary,
Judah (first wife),Judah,unknown,hebrew_bible::judah,,Onan,male,2,hebrew_bible,Genesis 38:1-5,Er and Onan killed by God,couple,legendary,
Judah (first wife),Judah,unknown,hebrew_bible::judah,,Shelah,male,3,hebrew_bible,Genesis 38:1-5,Er and Onan killed by God,couple,legendary,
Judah and Tamar,Judah,Tamar,hebrew_bible::judah,hebrew_bible::tamar,Perez,male,1,hebrew_bible,Genesis 38:27-30,Perez in lineage of David and Jesus (Matthew 1:3),couple,legendary,
Judah and Tamar,Judah,Tamar,hebrew_bible::judah,hebrew_bible::tamar,Zerah,male,2,hebrew_bible,Genesis 38:27-30,Perez in lineage of David and Jesus (Matthew 1:3),couple,legendary,
Kohath and wife (unnamed),Kohath,unknown,hebrew_bible::kohath,,Amram,male,1,hebrew_bible,Exodus 6:18,Kohathites responsible for Ark of Covenant,spouse_unnamed,legendary,
Kohath and wife (unnamed),Kohath,unknown,hebrew_bible::kohath,,Izhar,male,2,hebrew_bible,Exodus 6:18,Kohathites responsible for Ark of Covenant,spouse_unnamed,legendary,
Kohath and wife (unnamed),Kohath,unknown,hebrew_bible::kohath,,Hebron,male,3,hebrew_bible,Exodus 6:18,Kohathites responsible for Ark of Covenant,spouse_unnamed,legendary,
Kohath and wife (unnamed),Kohath,unknown,hebrew_bible::kohath,,Uzziel,male,4,hebrew_bible,Exodus 6:18,Kohathites responsible for Ark of Covenant,spouse_unnamed,legendary,
Lamech (Cainite) and Adah,Lamech,Adah,hebrew_bible::lamech,hebrew_bible::adah,Jabal,male,1,hebrew_bible,Genesis 4:19-21,Jabal = father of tent-dwellers; Jubal = father of musicians,couple,legendary,
Lamech (Cainite) and Adah,Lamech,Adah,hebrew_bible::lamech,hebrew_bible::adah,Jubal,male,2,hebrew_bible,Genesis 4:19-21,Jabal = father of tent-dwellers; Jubal = father of musicians,couple,legendary,
Lamech (Cainite) and Zillah,Lamech,Zillah,hebrew_bible::lamech,hebrew_bible::zillah,Tubal-Cain,male,1,hebrew_bible,Genesis 4:22,Tubal-Cain = forger of bronze and iron; first named daughter in Bible,couple,legendary,
Lamech (Cainite) and Zillah,Lamech,Zillah,hebrew_bible::lamech,hebrew_bible::zillah,Naamah,female,2,hebrew_bible,Genesis 4:22,Tubal-Cain = forger of bronze and iron; first named daughter in Bible,couple,legendary,
Lamech (Sethite) and wife (unnamed),Lamech,unknown,hebrew_bible::lamech,,Noah,male,1,hebrew_bible,Genesis 5:28-31,'He will comfort us' (Gen 5:29); also other sons and daughters,spouse_unnamed,legendary,
Levi and wife (unnamed),Levi,unknown,hebrew_bible::levi,,Gershon,male,1,hebrew_bible,Genesis 46:11; Exodus 6:16,heads of three Levitical clans,spouse_unnamed,legendary,
Levi and wife (unnamed),Levi,unknown,hebrew_bible::levi,,Kohath,male,2,hebrew_bible,Genesis 46:11; Exodus 6:16,heads of three Levitical clans,spouse_unnamed,legendary,
Levi and wife (unnamed),Levi,unknown,hebrew_bible::levi,,Merari,male,3,hebrew_bible,Genesis 46:11; Exodus 6:16,heads of three Levitical clans,spouse_unnamed,legendary,
Lot and wife (unnamed),Lot,unknown,hebrew_bible::lot,,2 unnamed married + 2 unnamed virgin,female,1,hebrew_bible,Genesis 19:14-38,Genesis 19; 2 married daughters + 2 unmarried; 2 married + 2 virgin daughters,spouse_unnamed,legendary,lot
Lot and wife (unnamed),Lot,unknown,hebrew_bible::lot,,,female,2,hebrew_bible,Genesis 19:14-38,Genesis 19; 2 married daughters + 2 unmarried; 2 married + 2 virgin daughters,spouse_unnamed,legendary,lot
Lot and wife (unnamed),Lot,unknown,hebrew_bible::lot,,,female,3,hebrew_bible,Genesis 19:14-38,Genesis 19; 2 married daughters + 2 unmarried; 2 married + 2 virgin daughters,spouse_unnamed,legendary,lot
Lot and wife (unnamed),Lot,unknown,hebrew_bible::lot,,,female,4,hebrew_bible,Genesis 19:14-38,Genesis 19; 2 married daughters + 2 unmarried; 2 married + 2 virgin daughters,spouse_unnamed,legendary,lot
Manasseh and wife (unnamed),Manasseh,unknown,hebrew_bible::manasseh,,Amon,male,1,hebrew_bible,2 Kings 21:18-19,most wicked king; 55-year reign; later repented per Chronicles,spouse_unnamed,legendary,
Manoah and wife (unnamed),Manoah,unknown,hebrew_bible::manoah,,Samson,male,1,hebrew_bible,"Judges 13:2-5,24",angel announced birth to barren wife,spouse_unnamed,legendary,
Methuselah and wife (unnamed),Methuselah,unknown,hebrew_bible::methuselah,,Lamech,male,1,hebrew_bible,Genesis 5:25-27,oldest person in Bible (969 years); also other sons and daughters,spouse_unnamed,legendary,
Moses and Zipporah,Moses,Zipporah,hebrew_bible::moses,hebrew_bible::zipporah,Gershom,male,1,hebrew_bible,Exodus 2:22; 18:3-4,Exodus 2:21-22; 18:3-4,couple,legendary,
Moses and Zipporah,Moses,Zipporah,hebrew_bible::moses,hebrew_bible::zipporah,Eliezer,male,2,hebrew_bible,Exodus 2:22; 18:3-4,Exodus 2:21-22; 18:3-4,couple,legendary,
Naphtali and wife (unnamed),Naphtali,unknown,hebrew_bible::naphtali,,Jahzeel,male,1,hebrew_bible,Genesis 46:24,,spouse_unnamed,legendary,
Naphtali and wife (unnamed),Naphtali,unknown,hebrew_bible::naphtali,,Guni,male,2,hebrew_bible,Genesis 46:24,,spouse_unnamed,legendary,
Naphtali and wife (unnamed),Naphtali,unknown,hebrew_bible::naphtali,,Jezer,male,3,hebrew_bible,Genesis 46:24,,spouse_unnamed,legendary,
Naphtali and wife (unnamed),Naphtali,unknown,hebrew_bible::naphtali,,Shillem,male,4,hebrew_bible,Genesis 46:24,,spouse_unnamed,legendary,
Noah and Naamah,Noah,Naamah,hebrew_bible::noah,hebrew_bible::naamah,Shem,male,1,hebrew_bible,Genesis 5:32; 6:10; 10:1,Naamah per rabbinic tradition (Genesis Rabbah 23:3),couple,legendary,noah
Noah and Naamah,Noah,Naamah,hebrew_bible::noah,hebrew_bible::naamah,Ham,male,2,hebrew_bible,Genesis 5:32; 6:10; 10:1,Naamah per rabbinic tradition (Genesis Rabbah 23:3),couple,legendary,noah
Noah and Naamah,Noah,Naamah,hebrew_bible::noah,hebrew_bible::naamah,Japheth,male,3,hebrew_bible,Genesis 5:32; 6:10; 10:1,Naamah per rabbinic tradition (Genesis Rabbah 23:3),couple,legendary,noah
Rehoboam and Maacah bat Absalom,Rehoboam,Maacah bat Absalom,hebrew_bible::rehoboam,hebrew_bible::maacah_bat_absalom,Abijah,male,1,hebrew_bible,2 Chronicles 11:20-22,"Rehoboam loved Maacah most; total across 18 wives: 28 sons, 60 daughters (2 Chr 11:21)",couple,legendary,
Rehoboam and Mahalath,Rehoboam,Mahalath,hebrew_bible::rehoboam,hebrew_bible::mahalath,Jeush,male,1,hebrew_bible,2 Chronicles 11:18-19,Mahalath = granddaughter of David via Jerimoth,couple,legendary,
Rehoboam and Mahalath,Rehoboam,Mahalath,hebrew_bible::rehoboam,hebrew_bible::mahalath,Shemariah,male,2,hebrew_bible,2 Chronicles 11:18-19,Mahalath = granddaughter of David via Jerimoth,couple,legendary,
Rehoboam and Mahalath,Rehoboam,Mahalath,hebrew_bible::rehoboam,hebrew_bible::mahalath,Zaham,male,3,hebrew_bible,2 Chronicles 11:18-19,Mahalath = granddaughter of David via Jerimoth,couple,legendary,
Rehoboam and wife 1 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),male,1,hebrew_bible,2 Chronicles 11:21,row 1 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 1 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),female,2,hebrew_bible,2 Chronicles 11:21,row 1 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 10 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),male,1,hebrew_bible,2 Chronicles 11:21,row 10 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 10 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),female,2,hebrew_bible,2 Chronicles 11:21,row 10 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 11 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),male,1,hebrew_bible,2 Chronicles 11:21,row 11 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 11 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),female,2,hebrew_bible,2 Chronicles 11:21,row 11 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 12 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),male,1,hebrew_bible,2 Chronicles 11:21,row 12 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 12 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),female,2,hebrew_bible,2 Chronicles 11:21,row 12 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 13 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),male,1,hebrew_bible,2 Chronicles 11:21,row 13 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 13 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),female,2,hebrew_bible,2 Chronicles 11:21,row 13 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 14 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),male,1,hebrew_bible,2 Chronicles 11:21,row 14 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 14 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),female,2,hebrew_bible,2 Chronicles 11:21,row 14 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 15 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),male,1,hebrew_bible,2 Chronicles 11:21,row 15 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 15 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),female,2,hebrew_bible,2 Chronicles 11:21,row 15 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 16 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),male,1,hebrew_bible,2 Chronicles 11:21,row 16 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 16 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),female,2,hebrew_bible,2 Chronicles 11:21,row 16 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 2 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),male,1,hebrew_bible,2 Chronicles 11:21,row 2 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 2 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),female,2,hebrew_bible,2 Chronicles 11:21,row 2 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 3 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),male,1,hebrew_bible,2 Chronicles 11:21,row 3 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 3 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),female,2,hebrew_bible,2 Chronicles 11:21,row 3 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 4 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),male,1,hebrew_bible,2 Chronicles 11:21,row 4 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 4 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),female,2,hebrew_bible,2 Chronicles 11:21,row 4 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 5 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),male,1,hebrew_bible,2 Chronicles 11:21,row 5 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 5 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),female,2,hebrew_bible,2 Chronicles 11:21,row 5 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 6 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),male,1,hebrew_bible,2 Chronicles 11:21,row 6 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 6 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),female,2,hebrew_bible,2 Chronicles 11:21,row 6 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
Rehoboam and wife 7 of 16 (unnamed),Rehoboam,unknown,hebrew_bible::rehoboam,,unnamed (average across 16 wives),male,1,hebrew_bible,2 Chronicles 11:21,row 7 of 16: 28 total sons and 60 daughters across 18 wives; minus Mahalath (3s) and Maacah (1s); 24s+60d / 16 wives,avg_from_aggregate,legendary,
